Num_ANO,Num_releve,Installation,PRM,Date_anomalie,Date_de_releve,Num_Cadran,Index
7815922,3978857180,292594,30001421871154,20230519,20230518,9,    47.547
7859984,4021838299,292594,30001421871154,20230618,20230617,9,    48.756
7903216,4065591696,292594,30001421871154,20230719,20230718,9,    50.043
7946332,4109231587,292594,30001421871154,20230819,20230818,9,    51.117
7988586,4152925109,292594,30001421871154,20230918,20230917,9,    52.377
8126518,4285995877,292594,30001421871154,20231219,20231218,2,    39.052
8258450,4378287372,292594,30001421871154,20240217,20240216,2,    41.116
7810635,3974603390,292610,30001421973308,20230514,20230513,8,   243.210
8125142,4285510857,292630,30002124118098,20231218,20231217,1,   246.228
8125121,4285510858,292630,30002124118098,20231218,20231217,2,    99.467
8203719,4332227907,292630,30002124118098,20240118,20240117,1,   246.520
8257142,4377509019,292630,30002124118098,20240216,20240215,1,   246.787
8257143,4377509020,292630,30002124118098,20240216,20240215,2,    99.730
7859255,4021203764,292643,30002450169306,20230617,20230616,8,   339.320
7901645,4064907181,292643,30002450169306,20230718,20230717,8,   340.007
8030476,4196321417,292643,30002450169306,20231018,20231017,8,   343.633
8111746,4272756601,292646,30001971010213,20231208,20231207,5,   224.588
8131353,4293211805,292658,30002151764170,20231223,20231222,5,   465.197
7810708,3974596628,292663,30001422345239,20230514,20230513,8,   508.309
8253027,4375349594,292728,30001421439153,20240214,20240213,1,   219.067
7816963,3979585239,292760,30001450857320,20230520,20230519,8,   412.859
7860441,4022743240,292760,30001450857320,20230619,20230618,8,   413.066
7904250,4065859278,292760,30001450857320,20230720,20230719,8,   413.202
7946883,4109952102,292760,30001450857320,20230820,20230819,8,   413.241
7989763,4153640224,292760,30001450857320,20230919,20230918,8,   413.243
8032325,4197742453,292760,30001450857320,20231020,20231019,8,   413.264
7710507,3878544444,292789,30002111627550,20230307,20230306,1,   334.736
7720232,3888742814,292816,30001630235119,20230314,20230313,4,   823.795
7764344,3932033149,292816,30001630235119,20230414,20230413,4,   823.906
7810567,3974604715,292816,30001630235119,20230514,20230513,8, 1.274.739
7855130,4018223188,292816,30001630235119,20230614,20230613,8, 1.275.283
8253130,4375354183,292827,30001912806515,20240214,20240213,1,   529.208
8253117,4375354184,292827,30001912806515,20240214,20240213,2,   274.697
7723542,3890622518,292918,30002240080405,20230316,20230315,5,   107.218
7726373,3893001133,292947,50008683059419,20230319,20230318,1,   283.093
7726374,3893001134,292947,50008683059419,20230319,20230318,2,    15.322
7769658,3935820505,292947,50008683059419,20230418,20230417,8,   288.251
8131622,4293986595,292951,30001950777829,20231224,20231223,1,   982.328
8131623,4293986596,292951,30001950777829,20231224,20231223,2,   331.165
8266431,4385112243,292951,30001950777829,20240222,20240221,2,   335.810
7860147,4021838898,292983,30001774029874,20230618,20230617,8,   475.310
8257235,4377516855,293017,30002454058419,20240216,20240215,2,   105.913
7845918,4007831925,293026,30001912605819,20230607,20230606,8,   171.552
7891940,4052650409,293068,30001620163540,20230708,20230707,8,   307.053
8111446,4272756095,293068,30001620163540,20231208,20231207,1,    39.714
8115140,4277371358,293106,30000510162720,20231211,20231210,1,    49.771
8195619,4324759603,293106,30000510162720,20240111,20240110,1,    50.308
8248497,4370873609,293106,30000510162720,20240211,20240210,1,    50.699
8198390,4329394036,293114,30000930425697,20240114,20240113,1,   294.870
7803078,3968108850,293129,30001510770907,20230509,20230508,8,   401.451
7803079,3968108851,293129,30001510770907,20230509,20230508,9,   230.174
8020128,4186154847,293129,30001510770907,20231009,20231008,8,   472.376
8020118,4186154849,293129,30001510770907,20231009,20231008,9,   269.773
7709413,3875822690,293170,30001213076996,20230304,20230303,5,    98.768
7752434,3918932777,293170,30001213076996,20230404,20230403,5,    99.064
7905091,4071249516,293173,30001941213231,20230721,20230720,8,   307.215
7803506,3968119255,293226,30001540740893,20230509,20230508,8,   574.830
7849030,4011737119,293226,30001540740893,20230609,20230608,8,   575.700
7714228,3881329153,293258,30001510573579,20230309,20230308,1,   246.062
7758442,3925587601,293258,30001510573579,20230409,20230408,1,   247.511
7849182,4011737084,293258,30001510573579,20230609,20230608,8,   382.663
7892762,4054139918,293258,30001510573579,20230709,20230708,8,   384.816
7935054,4098473205,293258,30001510573579,20230809,20230808,8,   384.872
7861739,4027325327,293259,30001620468843,20230620,20230619,8,   439.064
8242646,4364994450,293272,30002240930550,20240208,20240207,1,   877.544
7676824,3848972851,293423,30002450717503,20230215,20230214,1,   286.719
7896845,4058497308,293447,30002110236508,20230712,20230711,8,   199.892
7939519,4102390175,293447,30002110236508,20230812,20230811,8,   199.896
7982711,4146182515,293447,30002110236508,20230912,20230911,8,   199.898
8024823,4189436578,293447,30002110236508,20231012,20231011,8,   199.899
8064459,4234491489,293447,30002110236508,20231112,20231111,8,   199.899
8117927,4278708241,293447,30002110236508,20231212,20231211,1,   182.870
8196930,4326372900,293447,30002110236508,20240112,20240111,1,   182.871
8249701,4371944171,293447,30002110236508,20240212,20240211,1,   182.872
7681633,3856858042,293459,30002122498194,20230220,20230219,3,    82.093
7681626,3856858043,293459,30002122498194,20230220,20230219,4,   445.350
7681627,3856858044,293459,30002122498194,20230220,20230219,5,   157.553
7729832,3899289675,293459,30002122498194,20230323,20230322,4,   445.742
7729817,3899289676,293459,30002122498194,20230323,20230322,5,   157.703
7774066,3942633448,293459,30002122498194,20230422,20230421,4,   445.848
7774073,3942633450,293459,30002122498194,20230422,20230421,8,   502.909
7819293,3985630875,293459,30002122498194,20230523,20230522,8,   503.204
7864012,4028427573,293459,30002122498194,20230622,20230621,8,   503.472
7906304,4072484327,293459,30002122498194,20230723,20230722,8,   503.727
7949330,4116069464,293459,30002122498194,20230823,20230822,8,   503.960
7992691,4159850162,293459,30002122498194,20230922,20230921,8,   504.221
8033599,4204026392,293459,30002122498194,20231023,20231022,8,   504.485
8076759,4248078342,293459,30002122498194,20231122,20231121,4,   446.071
8131172,4293208834,293459,30002122498194,20231223,20231222,4,   446.395
8131171,4293208835,293459,30002122498194,20231223,20231222,5,   157.965
7947603,4114881123,293496,30000450498657,20230821,20230820,8,   252.889
7731105,3900384533,293498,30000931176955,20230324,20230323,1,   182.788
7863798,4028427224,293553,30001250098275,20230622,20230621,8,    59.482
7906090,4072486205,293553,30001250098275,20230723,20230722,8,    59.554
7949044,4116067448,293553,30001250098275,20230823,20230822,8,    60.469
8259710,4384249361,293604,30001971125948,20240219,20240218,1,    19.892
7799187,3964385291,293663,30001912466640,20230507,20230506,8,    55.159
7764913,3932027255,293699,30001970723537,20230414,20230413,4,   621.997
7764928,3932027256,293699,30001970723537,20230414,20230413,5,   353.494
7899199,4060920239,293699,30001970723537,20230714,20230713,8,   882.374
7899209,4060920240,293699,30001970723537,20230714,20230713,9,   441.246
7941239,4105029703,293699,30001970723537,20230814,20230813,8,   886.973
7941231,4105029704,293699,30001970723537,20230814,20230813,9,   443.548
7984878,4147729574,293699,30001970723537,20230914,20230913,8,   887.108
7984871,4147729575,293699,30001970723537,20230914,20230913,9,   443.686
8058098,4228711680,293708,30001981597200,20231108,20231107,8,682
7719091,3886175540,293735,50075687402410,20230312,20230311,2,    42.961
7808870,3971988255,293735,50075687402410,20230512,20230511,9,    66.003
7852851,4015435740,293735,50075687402410,20230612,20230611,9,    67.277
7897098,4058508622,293735,50075687402410,20230712,20230711,9,    68.672
8253952,4375336237,293738,30000710321502,20240214,20240213,4,   368.804
7803773,3968121508,293744,30002510312717,20230509,20230508,8,   461.496
7942887,4107265275,293754,30000710352861,20230816,20230815,8,   903.563
7942888,4107265276,293754,30000710352861,20230816,20230815,9,   344.913
7800956,3966463982,293820,50044428318250,20230508,20230507,8,   305.736
7800966,3966463983,293820,50044428318250,20230508,20230507,9, 2.217.337
7860490,4014429405,293831,30000511022572,20230619,20230618,8,   511.633
7860491,4014429406,293831,30000511022572,20230619,20230618,9,   212.614
8063263,4233460493,293831,30000511022572,20231111,20231110,1, 1.045.189
8063264,4233460494,293831,30000511022572,20231111,20231110,2,   363.555
7859546,4021203499,293845,30002420703865,20230617,20230616,8,   292.544
7931861,4094701805,293848,30002150090204,20230807,20230806,8,   421.871
7928443,4092259501,293924,30001971121805,20230802,20230731,8,582
7699963,3869828787,293933,30001510357136,20230301,20230228,1,   712.405
7745473,3912708623,293933,30001510357136,20230401,20230331,1,   713.851
8092154,4257677025,293933,30001510357136,20231201,20231130,1,61
7945392,4108571597,293975,30002451249624,20230818,20230817,8,   299.766
7988147,4152220372,293975,30002451249624,20230917,20230916,8,   299.766
7985033,4147723958,294005,30001912397905,20230914,20230913,8,    46.186
7985034,4147723959,294005,30001912397905,20230914,20230913,9,    21.301
7934636,4098472017,294054,30001750319830,20230809,20230808,8,   261.712
7978753,4142506908,294054,30001750319830,20230909,20230908,8,   264.513
8073190,4240974621,294077,30001640605020,20231118,20231117,1,   192.697
8073198,4240974622,294077,30001640605020,20231118,20231117,2,    93.064
8256086,4376069446,294090,30002580441928,20240215,20240214,1,   208.399
7899912,4062287966,294119,30000214086234,20230715,20230714,8,   472.169
7942235,4106412832,294119,30000214086234,20230815,20230814,8,   472.450
7986482,4150560222,294119,30000214086234,20230915,20230914,8,   472.725
8027366,4194157953,294119,30000214086234,20231015,20231014,8,   472.995
8122274,4282773060,294119,30000214086234,20231215,20231214,4,   404.598
8199690,4330616460,294119,30000214086234,20240115,20240114,4,   404.854
8255237,4376070148,294119,30000214086234,20240215,20240214,4,   405.109
7807010,3970109352,294142,30000410904427,20230511,20230510,8,   657.848
7851836,4014434361,294142,30000410904427,20230611,20230610,8,   657.905
7851837,4014434362,294142,30000410904427,20230611,20230610,9,   358.363
7894263,4057164558,294142,30000410904427,20230711,20230710,8,   657.959
7894264,4057164559,294142,30000410904427,20230711,20230710,9,   358.389
7938372,4101323064,294142,30000410904427,20230811,20230810,8,   658.017
7938351,4101323067,294142,30000410904427,20230811,20230810,9,   358.417
7980347,4145202792,294142,30000410904427,20230911,20230910,8,   658.097
7980340,4145202795,294142,30000410904427,20230911,20230910,9,   358.445
7766202,3933502385,294166,30002520817933,20230415,20230414,1,   454.977
7766203,3933502387,294166,30002520817933,20230415,20230414,8,   404.111
7811233,3975985883,294166,30002520817933,20230515,20230514,8,   405.019
7856702,4018901994,294166,30002520817933,20230615,20230614,8,   405.724
7898733,4060913755,294199,30001970452969,20230714,20230713,8,   423.688
7767004,3933474831,294213,30000741277852,20230415,20230414,8,   417.587
8123971,4283938339,294213,30000741277852,20231216,20231215,1,   459.526
8200937,4331291906,294213,30000741277852,20240116,20240115,1,   459.789
8056641,4226795039,294285,30000210839889,20231107,20231106,8,   402.630
8108386,4269758447,294285,30000210839889,20231207,20231206,1,   405.757
8188320,4318769634,294285,30000210839889,20240107,20240106,1,   407.250
8240753,4364324467,294285,30000210839889,20240207,20240206,1,   408.014
7816365,3978854482,294303,30000960159766,20230519,20230518,8,   352.316
7816364,3978854483,294303,30000960159766,20230519,20230518,9,   240.688
7717967,3885136034,294304,30000650884990,20230311,20230310,1,   250.937
7730965,3900387426,294342,30001954602623,20230324,20230323,4,   255.929
7730966,3900387427,294342,30001954602623,20230324,20230323,5,   115.597
7722815,3890114891,294375,30002521590150,20230315,20230314,4,   400.342
7722811,3890114892,294375,30002521590150,20230315,20230314,5,   260.260
7899617,4062289930,294376,30002521085148,20230715,20230714,8,   301.468
7683911,3858144504,294409,30000741730352,20230222,20230221,1,   187.114
7732131,3900947659,294409,30000741730352,20230325,20230324,1,   187.554
7821742,3986595674,294409,30000741730352,20230525,20230524,8,   231.910
7866244,4029983567,294409,30000741730352,20230624,20230623,8,   232.458
7808698,3971979164,294411,30002131279050,20230512,20230511,8,   327.330
7815173,3977623145,294415,30002131375359,20230518,20230517,8,    87.830
8257643,4377519150,294415,30002131375359,20240216,20240215,1,    57.383
8257653,4377519152,294415,30002131375359,20240216,20240215,2,    27.622
7932150,4094696750,294417,30002151947537,20230807,20230806,8,     7.147
8115303,4277378979,294461,30000167326053,20231211,20231210,2,   453.701
8110839,4269763015,294469,30001910911680,20231207,20231206,1,    65.576
8120186,4280253897,294499,30001420667835,20231214,20231213,1,    71.016
8120179,4280253902,294499,30001420667835,20231214,20231213,2,   416.083
8258644,4378277737,294503,30000911052105,20240217,20240216,4,   499.366
8032240,4197742792,294519,30001484097136,20231020,20231019,8,   503.211
8258961,4379078883,294519,30001484097136,20240218,20240217,1,   322.214
8258972,4379078884,294519,30001484097136,20240218,20240217,2,    96.415
8201209,4331283486,294570,30000740718952,20240116,20240115,4,   370.179
8253038,4375337682,294570,30000740718952,20240214,20240213,4,   370.762
7771708,3936860187,294584,30000450439169,20230420,20230419,1,    70.713
7728077,3898463816,294593,30000450563912,20230321,20230320,2,   138.637
7983529,4147328797,294626,30002420073421,20230913,20230912,8,   270.148
8059459,4229466216,294650,30001460567429,20231109,20231108,8,   673.856
8113387,4274244954,294650,30001460567429,20231209,20231208,1,   334.950
8191519,4322348769,294650,30001460567429,20240109,20240108,1,   335.903
8131909,4293988066,294673,30001422300474,20231224,20231223,1,   252.515
7817028,3984412190,294722,30002591119855,20230521,20230520,8,   512.709
8249618,4371950023,294739,30002122258029,20240212,20240211,5,   130.304
7815202,3977621733,294793,30002122318324,20230518,20230517,8,   105.554
8257641,4377513097,294793,30002122318324,20240216,20240215,1,   298.056
7718851,3886174468,294809,50063386388255,20230312,20230311,1,   124.029
7852698,4015430005,294809,50063386388255,20230612,20230611,8,   162.348
7896870,4058506993,294809,50063386388255,20230712,20230711,8,   162.387
7939554,4102401106,294809,50063386388255,20230812,20230811,8,   162.448
7720575,3888748398,294879,30001424211283,20230314,20230313,1,   866.649
7720587,3888748399,294879,30001424211283,20230314,20230313,2,   469.855
7764379,3932045853,294879,30001424211283,20230414,20230413,1,   868.345
7764368,3932045858,294879,30001424211283,20230414,20230413,8,   543.694
7729653,3899291797,294898,30001250377718,20230323,20230322,1,   188.585
7730079,3893707143,294935,30001460793438,20230323,20230319,1,   239.958
8126698,4286001507,295025,30000950542164,20231219,20231218,1,   449.019
8205407,4333369304,295025,30000950542164,20240119,20240118,1,   450.253
8258790,4378281198,295025,30000950542164,20240217,20240216,1,   451.397
7904933,4071236272,295043,30000450722669,20230721,20230720,8,   157.210
7946951,4114867641,295043,30000450722669,20230821,20230820,8,   157.633
7946950,4114867642,295043,30000450722669,20230821,20230820,9,    92.601
7683673,3858144450,295053,30000741960290,20230222,20230221,1,   334.254
7731881,3900949103,295053,30000741960290,20230325,20230324,1,   335.099
7821520,3986596186,295053,30000741960290,20230525,20230524,8,   378.925
7815498,3978854276,295094,30000954048323,20230519,20230518,9,   412.647
7903092,4065587595,295094,30000954048323,20230719,20230718,9,   416.591
8031228,4196631482,295094,30000954048323,20231019,20231018,9,   422.126
8188037,4318781810,295136,30001910126000,20240107,20240106,2,   355.995
8240849,4364347910,295146,50019971048851,20240207,20240206,1, 1.397.616
8240850,4364347913,295146,50019971048851,20240207,20240206,2,   455.467
8120184,4280250085,295168,30001971315730,20231214,20231213,1,374
7710600,3878563838,295169,30002450337480,20230307,20230306,1,    42.152
7799147,3964392512,295169,30002450337480,20230507,20230506,8,    94.687
7799153,3964392513,295169,30002450337480,20230507,20230506,9,   429.835
7939931,4103519637,295182,30002420595407,20230813,20230812,8,   224.781
7983558,4147324948,295182,30002420595407,20230913,20230912,8,   224.839
8197872,4327786232,295182,30002420595407,20240113,20240112,1,   221.035
7720295,3888732698,295194,30001913109373,20230314,20230313,1,   409.294
7720296,3888732699,295194,30001913109373,20230314,20230313,2,   207.455
7764157,3932022372,295196,30001913109597,20230414,20230413,1,   557.478
7764158,3932022374,295196,30001913109597,20230414,20230413,8,   608.480
7896892,4058509218,295235,30002111566130,20230712,20230711,8,   166.739
7939580,4102398495,295235,30002111566130,20230812,20230811,8,   167.782
7982660,4146197011,295235,30002111566130,20230912,20230911,8,   168.543
7988500,4152923444,295242,30001760498154,20230918,20230917,8,   247.884
7988499,4152923445,295242,30001760498154,20230918,20230917,9,   124.793
7721002,3888739187,295262,30001913011951,20230314,20230313,1,   345.873
7721012,3888739193,295262,30001913011951,20230314,20230313,2,   159.195
7765070,3932025470,295262,30001913011951,20230414,20230413,8,   331.053
7811189,3974603451,295262,30001913011951,20230514,20230513,8,   332.198
7855997,4018220348,295262,30001913011951,20230614,20230613,8,   332.965
7822012,3986600580,295272,30001770158865,20230525,20230524,8,   383.774
7822008,3986600581,295272,30001770158865,20230525,20230524,9,   199.728
8065953,4237339723,295289,30001970154298,20231114,20231113,1,   431.146
7718737,3886169963,295361,30002111899113,20230312,20230311,4,   219.915
7761329,3929181568,295361,30002111899113,20230412,20230411,4,   219.915
8115907,4277377231,295391,30000244114512,20231211,20231210,1,   478.759
7901492,4064914472,295398,30002122452530,20230718,20230717,8,   490.061
7945417,4108575487,295398,30002122452530,20230818,20230817,8,   490.369
7988180,4152223926,295398,30002122452530,20230917,20230916,8,   490.643
8030570,4196335430,295398,30002122452530,20231018,20231017,8,   490.700
8071999,4240330591,295398,30002122452530,20231117,20231116,1,   455.099
8072001,4240330593,295398,30002122452530,20231117,20231116,8,   490.805
8125002,4285518882,295398,30002122452530,20231218,20231217,1,   455.621
7807076,3970112280,295415,30000254065687,20230511,20230510,8,   190.314
7852066,4014433947,295415,30000254065687,20230611,20230610,8,   190.899
7894295,4057167393,295415,30000254065687,20230711,20230710,8,   191.121
7938527,4101321041,295415,30000254065687,20230811,20230810,8,   191.235
7980420,4145205691,295415,30000254065687,20230911,20230910,8,   191.405
8023542,4188975595,295415,30000254065687,20231011,20231010,8,   191.965
8115285,4277381533,295415,30000254065687,20231211,20231210,1,   186.071
8248630,4370886194,295415,30000254065687,20240211,20240210,1,   188.677
7896987,4058500014,295426,30002110769396,20230712,20230711,8, 1.021.839
7768436,3925594319,295429,30001521002356,20230417,20230411,8,   801.404
7805557,3968116225,295429,30001521002356,20230510,20230509,8,   801.429
7805563,3968116226,295429,30001521002356,20230510,20230509,9,   255.319
7899103,4060909031,295432,30001974079725,20230714,20230713,8,   792.733
7941060,4105029780,295432,30001974079725,20230814,20230813,8,   792.981
7985138,4147725811,295432,30001974079725,20230914,20230913,8,   793.225
8026749,4192740196,295432,30001974079725,20231014,20231013,8,   793.437
8066856,4237329267,295432,30001974079725,20231114,20231113,8,   793.572
8120796,4280248320,295432,30001974079725,20231214,20231213,1,   585.647
8198629,4329388211,295432,30001974079725,20240114,20240113,1,   585.914
7758324,3925605603,295483,30001450689795,20230409,20230408,9,   567.246
8031231,4196640602,295507,30001650601108,20231019,20231018,8, 1.130.578
8031244,4196640603,295507,30001650601108,20231019,20231018,9,   353.250
8072864,4240986605,295507,30001650601108,20231118,20231117,1,   673.080
8072857,4240986611,295507,30001650601108,20231118,20231117,8, 1.130.875
8126292,4286001627,295507,30001650601108,20231219,20231218,1,   673.320
8126281,4286001628,295507,30001650601108,20231219,20231218,2,   210.605
8204596,4333369875,295507,30001650601108,20240119,20240118,1,   673.544
8204585,4333369878,295507,30001650601108,20240119,20240118,2,   210.715
8258323,4378282341,295507,30001650601108,20240217,20240216,1,   673.756
8258308,4378282344,295507,30001650601108,20240217,20240216,2,   210.817
7845638,4007839479,295542,30002424057702,20230607,20230606,9,   281.498
7727880,3898471870,295593,30002590845027,20230321,20230320,1,    10.766
7727788,3898475346,295614,30002540249610,20230321,20230320,5,   226.247
7817324,3984419070,295614,30002540249610,20230521,20230520,9,   305.878
7905175,4071250477,295614,30002540249610,20230721,20230720,9,   308.397
7947374,4114900660,295614,30002540249610,20230821,20230820,9,   309.593
7990826,4158607738,295614,30002540249610,20230920,20230919,9,   310.783
8033139,4202765754,295614,30002540249610,20231021,20231020,9,   311.880
7727231,3898475756,295624,30001650184937,20230321,20230320,4,   154.371
7771535,3936872376,295624,30001650184937,20230420,20230419,8,   221.836
7817089,3984421306,295624,30001650184937,20230521,20230520,8,   221.932
7861266,4027337563,295624,30001650184937,20230620,20230619,8,   221.979
7904960,4071250663,295624,30001650184937,20230721,20230720,8,   222.029
8115018,4269778929,295626,30002141529816,20231210,20231209,1,   354.915
8199667,4330608486,295635,30002581608214,20240115,20240114,1,   195.332
7725814,3892320644,295657,30002450822476,20230318,20230317,4,   787.797
7725815,3892320645,295657,30002450822476,20230318,20230317,5,   343.263
7768163,3935111254,295657,30002450822476,20230417,20230416,4,   789.311
7768164,3935111256,295657,30002450822476,20230417,20230416,8, 1.118.565
7815152,3977624122,295657,30002450822476,20230518,20230517,8, 1.121.263
7815141,3977624123,295657,30002450822476,20230518,20230517,9,   378.090
8188750,4318777519,295747,30002531640896,20240107,20240106,4,   207.246
8188754,4318777520,295747,30002531640896,20240107,20240106,5,   969.740
7849297,4011734573,295785,30002580216482,20230609,20230608,8,   658.695
7849307,4011734574,295785,30002580216482,20230609,20230608,9,   300.160
7946624,4109229315,295873,30000960244601,20230819,20230818,8,   356.648
7946625,4109229316,295873,30000960244601,20230819,20230818,9,   263.623
7973386,4135849487,295891,30001210433272,20230904,20230903,8,   294.664
7973375,4135849488,295891,30001210433272,20230904,20230903,9,   140.289
7807685,3970128891,295899,30000167581418,20230511,20230510,8,   528.765
7807686,3970128892,295899,30000167581418,20230511,20230510,9,   200.235
7852179,4014448455,295904,30000112051120,20230611,20230610,8,   418.053
7980650,4145216670,295904,30000112051120,20230911,20230910,8,   421.358
8017654,4182341381,295929,30000169207820,20231007,20231006,8,   129.735
8017647,4182341382,295929,30000169207820,20231007,20231006,9,    94.211
8120099,4280248708,295932,30001421547707,20231214,20231213,1,   928.221
8120100,4280248709,295932,30001421547707,20231214,20231213,2,   486.961
8198275,4329390338,295932,30001421547707,20240114,20240113,1,   929.884
8198282,4329390340,295932,30001421547707,20240114,20240113,2,   487.840
8252077,4375346954,295932,30001421547707,20240214,20240213,1,   931.368
8252078,4375346955,295932,30001421547707,20240214,20240213,2,   488.632
7857212,4018881925,295941,30002510712420,20230615,20230614,8,   131.027
7899992,4062280385,295941,30002510712420,20230715,20230714,8,   131.027
7942412,4106401017,295941,30002510712420,20230815,20230814,8,   131.027
7986553,4150547182,295941,30002510712420,20230915,20230914,8,   131.028
8027551,4194151237,295941,30002510712420,20231015,20231014,8,   131.137
8035674,4205268815,295943,30000711719830,20231025,20231024,8,   393.487
7718992,3885129350,295974,30000210009587,20230312,20230311,1,   192.642
7718993,3885129351,295974,30000210009587,20230312,20230311,2,    94.959
7760491,3928211622,295974,30000210009587,20230411,20230410,1,   192.642
7760504,3928211623,295974,30000210009587,20230411,20230410,2,    94.959
7760512,3928211624,295974,30000210009587,20230411,20230410,8,   233.227
7760503,3928211625,295974,30000210009587,20230411,20230410,9,   116.142
7807864,3970128653,295974,30000210009587,20230511,20230510,8,   233.227
7807851,3970128654,295974,30000210009587,20230511,20230510,9,   116.142
7852344,4014442948,295974,30000210009587,20230611,20230610,8,   233.227
7852331,4014442949,295974,30000210009587,20230611,20230610,9,   116.142
7894758,4057171738,295974,30000210009587,20230711,20230710,8,   233.227
7894750,4057171739,295974,30000210009587,20230711,20230710,9,   116.142
7939067,4101330376,295974,30000210009587,20230811,20230810,8,   233.227
7939066,4101330378,295974,30000210009587,20230811,20230810,9,   116.142
8203678,4332230894,296028,30002111854023,20240118,20240117,1,   263.494
8257019,4377511824,296028,30002111854023,20240216,20240215,1,   263.730
8064899,4235669091,296086,30002434077736,20231113,20231112,5,   578.329
8064898,4235669092,296086,30002434077736,20231113,20231112,8, 1.618.315
8064897,4235669093,296086,30002434077736,20231113,20231112,9,   678.281
7939085,4101350850,296120,30000250196693,20230811,20230810,8,    99.551
7981029,4145235629,296120,30000250196693,20230911,20230910,8,   100.033
7813300,3966459346,296176,30000751235583,20230516,20230507,8, 1.081.978
8120124,4280254191,296194,30001421759206,20231214,20231213,1,   265.260
8120125,4280254192,296194,30001421759206,20231214,20231213,2,   236.475
8198174,4329397582,296194,30001421759206,20240114,20240113,1,   265.277
8198175,4329397583,296194,30001421759206,20240114,20240113,2,   236.483
8251873,4375353690,296194,30001421759206,20240214,20240213,1,   265.294
8251874,4375353692,296194,30001421759206,20240214,20240213,2,   236.492
7676793,3848950254,296230,30002111898436,20230215,20230214,1,   348.074
7725844,3892320406,296230,30002111898436,20230318,20230317,1,   350.008
7815163,3977624414,296230,30002111898436,20230518,20230517,8,   461.975
7901541,4064904829,296230,30002111898436,20230718,20230717,8,   466.046
8030622,4196323803,296230,30002111898436,20231018,20231017,8,   471.607
8125086,4285512088,296230,30002111898436,20231218,20231217,1,   353.358
7845262,4007833375,296262,30000150958194,20230607,20230606,8,   187.602
7975861,4137208453,296262,30000150958194,20230907,20230906,8,   191.009
8108355,4269767723,296262,30000150958194,20231207,20231206,1,   297.177
8108367,4269767728,296262,30000150958194,20231207,20231206,2,   153.448
8240635,4364333500,296262,30000150958194,20240207,20240206,1,   303.489
7768131,3935111268,296266,30002110370387,20230417,20230416,1,   482.110
7768139,3935111270,296266,30002110370387,20230417,20230416,8,   906.817
7815031,3977627599,296266,30002110370387,20230518,20230517,8,   907.624
7815020,3977627601,296266,30002110370387,20230518,20230517,9,   735.311
7859323,4021214713,296266,30002110370387,20230617,20230616,8,   907.942
7859317,4021214714,296266,30002110370387,20230617,20230616,9,   735.668
7901330,4064906662,296266,30002110370387,20230718,20230717,8,   908.142
7901337,4064906663,296266,30002110370387,20230718,20230717,9,   735.768
7945247,4108566392,296266,30002110370387,20230818,20230817,8,   908.348
7945258,4108566393,296266,30002110370387,20230818,20230817,9,   735.869
7988047,4152215759,296266,30002110370387,20230917,20230916,8,   908.586
7988039,4152215760,296266,30002110370387,20230917,20230916,9,   735.989
8071626,4240324681,296266,30002110370387,20231117,20231116,1,   482.574
7938203,4101320856,296267,30000150960787,20230811,20230810,8,     1.206
8025512,4191193438,296286,30002414031395,20231013,20231012,8,   281.029
8064940,4235674208,296286,30002414031395,20231113,20231112,8,   281.244
7723824,3890627389,296309,30002232024612,20230316,20230315,1,    65.174
7767073,3933467159,296309,30002232024612,20230415,20230414,1,    66.128
7857465,4018872151,296309,30002232024612,20230615,20230614,8,    57.526
7900687,4063596115,296309,30002232024612,20230716,20230715,8,    58.740
7943055,4107266515,296309,30002232024612,20230816,20230815,8,    59.828
7986776,4150547674,296309,30002232024612,20230915,20230914,8,    61.179
8028126,4195030617,296309,30002232024612,20231016,20231015,8,    62.514
7714858,3881331879,296427,30001460696787,20230309,20230308,1,   322.338
7758672,3925590518,296427,30001460696787,20230409,20230408,1,   323.072
7804364,3968116020,296427,30001460696787,20230509,20230508,8,   437.089
7848930,4011740993,296427,30001460696787,20230609,20230608,8,   437.482
7900621,4063605140,296476,30002241643797,20230716,20230715,8,   267.083
7943050,4107274913,296476,30002241643797,20230816,20230815,8,   267.850
8028019,4195043956,296489,30002247045370,20231016,20231015,8,   457.206
8028018,4195043957,296489,30002247045370,20231016,20231015,9,   222.714
8069091,4238572946,296489,30002247045370,20231115,20231114,1,   352.905
8069094,4238572949,296489,30002247045370,20231115,20231114,8,   459.140
8124176,4283944605,296489,30002247045370,20231216,20231215,1,   356.658
8124175,4283944606,296489,30002247045370,20231216,20231215,2,   174.466
8201266,4331294783,296489,30002247045370,20240116,20240115,1,   360.429
8201267,4331294784,296489,30002247045370,20240116,20240115,2,   176.324
8253532,4375352615,296489,30002247045370,20240214,20240213,1,   364.094
8253534,4375352616,296489,30002247045370,20240214,20240213,2,   178.065
7767778,3934328487,296500,30001641363049,20230416,20230415,8,   701.641
7767779,3934328488,296500,30001641363049,20230416,20230415,9,   222.680
7944245,4107554323,296500,30001641363049,20230817,20230816,8,   719.828
8028817,4195573369,296500,30001641363049,20231017,20231016,8,   730.406
8028818,4195573370,296500,30001641363049,20231017,20231016,9,   236.679
7766110,3933494347,296505,30002340298080,20230415,20230414,8,   361.595
7811311,3975997763,296505,30002340298080,20230515,20230514,8,   363.204
